user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,risk_level
user_71,30490c96-0926-4f39-a266-399fa2957400,2025-01-01 20:15:00,9.63,23,4,9,4,0,0,0,4,2,3,1,0,open open close download write open open open open write open open upload open email upload upload upload write download upload write open,2.1397,2
user_118,a6bd2788-3689-4149-bdb2-030d2d3fed13,2025-01-01 09:48:00,15.54,35,5,7,4,0,0,0,8,1,1,0,0,close close read close write read open open email read open write upload write email close upload read email download open download close close open close close email open email close read open upload email,2.649,2
user_50,83dd4408-5d11-4eed-a48f-92e2f9c861ba,2025-01-01 13:03:00,7.76,31,5,14,6,0,0,0,16,2,2,1,0,write download upload read write upload download download write open upload write download read download close close email open open email open download open close open email email close close open,2.7114,2
user_40,00b74757-054a-4b44-97b0-a3e595d837d2,2025-01-01 08:33:00,18.65,21,5,8,4,0,0,0,14,2,2,0,0,read open read read download read download upload write open write open write open read open open read close open close,2.3011,2
user_48,515423b9-4e39-40e2-8269-a16aa66c0f37,2025-01-01 16:01:00,18.58,31,9,10,5,0,0,0,20,3,0,0,1,download close write close close write open upload close write write email write open email close download email download upload open email close upload download write download upload read read download,2.7192,2
user_21,a24430aa-a67d-4718-b508-128b318cc04d,2025-01-01 08:53:00,17.5,27,4,8,3,0,0,0,3,2,3,1,0,upload write download write email open read download upload download open read upload download close upload download download open close open download read read email close read,2.6802,2
user_124,5f2d3e29-11cf-4377-bca7-ae4bfaa4945c,2025-01-01 20:14:00,10.28,32,5,14,4,0,0,0,15,0,0,1,0,read write read write download email upload download email email open write close open read write upload write download read open upload upload upload download email close upload write write write open,2.7028,2
user_22,13dfb2fa-77b1-4a8b-8313-24021432b785,2025-01-01 04:25:00,17.01,13,10,5,4,0,0,0,5,2,2,1,0,close open read upload upload email write email write read email close write,2.5074,2
user_85,f16aed17-cc73-4fe5-be6e-18ee3b7e6456,2025-01-01 13:28:00,20.99,28,6,6,4,0,0,0,9,0,1,0,0,close read write download email write upload open upload upload write close close email download email upload email write write upload download read write read read download download,2.6829,2
user_64,871ac44d-315e-470e-9ef6-eaa511ee4127,2025-01-01 08:23:00,19.42,54,9,20,7,1,0,0,6,2,3,1,0,open download upload email upload download upload write close write email open write upload write email email read close download write email download read close upload download read open read close open email open email download download read write download write read email open download email download upload upload read write write email upload,2.7525,2
user_13,9767879b-f795-44f4-b644-fbf23f7335bc,2025-01-01 21:21:00,16.51,29,10,9,6,0,0,0,14,2,4,1,0,open read read write close email upload download download open read email upload download open write email read write download open read read close upload write open read upload,2.7195,2
user_111,426c72c9-5b60-49fa-ab1d-725d34ec1f3d,2025-01-01 13:50:00,14.85,39,6,15,9,0,0,0,7,4,3,1,1,write write read open email close email read close email download upload download download upload write download write read close download write read email email upload write read close upload download upload upload open close close download download email,2.7303,2
user_108,830175f2-3487-463a-8a42-ca1f511853d8,2025-01-01 23:10:00,16.4,8,7,3,4,0,0,0,6,4,3,2,0,download open read read email close email close,2.25,2
user_12,5c3e2e22-9f84-46cf-8d7d-275a49181876,2025-01-01 05:38:00,11.38,35,4,14,5,0,0,0,15,2,1,1,0,download write upload open close close open email upload read upload write email read close read download close email write write close download upload read email open open upload upload download email email write email,2.7756,2
user_113,5f6dd82f-f9da-42f3-80e7-0d570925a1d7,2025-01-01 04:32:00,10.91,45,1,16,5,0,0,0,8,3,0,1,0,open upload email upload read email write upload upload email close close close open read email close read download upload upload email write download read write read email open read open read read upload close upload read close download upload email email write upload open,2.7002,2
user_46,a4f814f1-90b5-4e07-aa41-218ee4ce092f,2025-01-01 19:22:00,12.09,22,3,6,5,0,0,0,11,2,3,1,0,write email write upload write close open write upload read download close download close download write close close download write email email,2.5561,2
user_136,88ecc1ac-7bf0-4608-8af7-fe08713169c4,2025-01-01 07:51:00,8.13,23,6,7,2,0,0,0,8,1,2,1,0,read upload download read email write read write read write write email write read open download write close email read read open read,2.4251,2
user_6,82123d55-8be4-4c0e-9a86-bd2c78040768,2025-01-01 06:52:00,17.41,20,6,4,8,0,0,0,9,4,1,0,1,email write open upload close upload read email read email read email close upload upload download email download upload download,2.5855,2
user_29,5a7af906-12a7-406c-b159-f3fd761de4f9,2025-01-01 18:22:00,18.51,28,1,13,4,0,0,0,0,1,1,1,0,open close download email write write download write read upload upload write download email read email open open download close download write upload email email read open upload,2.7508,2
user_22,c38f2660-3cc1-4cad-8eb1-028af779c32f,2025-01-01 07:16:00,19.73,40,6,13,6,1,0,0,3,2,1,2,1,write upload upload read open download email close download open open upload close read close upload close read open open read close email write write read upload write email read email write upload open close close email open email download,2.767,2
user_90,2209f95f-eb31-49d7-9e39-30de33dd2cc7,2025-01-01 19:06:00,12.55,59,4,12,6,0,0,0,14,1,2,1,0,upload upload read write write download close close email open open download write write upload email read open write write read read close email close close upload download open download download download close read close download write close download upload upload close upload email read email close download email download email write upload download close download email write open,2.7518,2
user_42,12c2400e-f772-49cc-aebf-b3cfa667a661,2025-01-01 09:11:00,20.72,30,9,13,6,0,0,0,13,3,2,0,0,download upload read email read upload upload download read upload upload close close download upload open write close email write write email close upload upload write open open open open,2.7111,2
user_5,a1d6d226-48d2-45d2-a362-d8f16c05c2ed,2025-01-01 08:07:00,14.92,39,11,12,3,0,0,0,7,3,1,0,0,upload open email email read open close open upload close open open download close write email download read close open write upload download open write close upload upload read open close write close read write download write read open,2.7299,2
user_26,90dc7a2f-8cb7-4de2-882a-a392905ae239,2025-01-01 14:39:00,14.44,39,3,9,5,0,0,0,14,3,2,2,0,email write write upload email download open email close read open write write open close upload email read open email read upload download email download read email close open upload open write open write open upload close open email,2.711,2
user_39,353d58be-4fe6-4825-863e-55f27c307ff8,2025-01-01 05:15:00,23.0,16,10,3,2,0,0,0,8,2,1,0,0,read close close email close write download upload download write read email read upload upload upload,2.5306,2
user_7,44bc0b2d-52a2-4b13-821f-1b348ab313eb,2025-01-01 19:07:00,21.7,13,7,2,3,0,0,0,6,0,2,0,0,email upload download email email open read email write download close read open,2.6235,2
user_131,01271a84-148a-4288-8c58-8e8e290581f3,2025-01-01 12:51:00,18.33,33,8,13,5,0,0,0,4,2,1,0,0,close download upload email close email email upload read email open read upload email download upload read download email close read write read open upload write open email upload read open close close,2.71,2
user_139,02252219-389f-49df-a768-ba7c3aabeefa,2025-01-01 02:22:00,17.5,32,10,7,5,0,0,0,16,1,2,1,0,read write email upload write email open read read close download open email close open close write email write open open read read upload email write upload download open read download email,2.7374,2
user_12,db5d5307-7a47-4c12-bbfa-644f48275b6b,2025-01-01 18:37:00,17.82,36,5,9,5,0,0,0,10,1,2,1,0,email email open write read write read close close download read open read read write open open upload read upload email email download close open upload write email close upload write write email open close upload,2.7461,2
user_112,f495395b-fb08-4e3a-bbd6-fa383a63a52a,2025-01-01 03:05:00,24.71,38,9,17,3,0,0,0,8,1,2,0,0,close open read email upload close open read open upload open write read close read open upload close read download open close open read upload read upload open write email read upload email email read upload write upload,2.5928,2
user_1,aadf51b0-921b-4f7b-a981-deb8f2604cb2,2025-01-01 20:55:00,19.79,8,3,2,2,0,0,0,7,2,3,1,0,close email write close email download download open,2.25,2
user_134,d1e4b2b3-ab25-452d-9930-708eb274e390,2025-01-01 08:28:00,10.4,21,1,5,5,0,0,0,17,4,3,1,0,read write write close read email download upload open download upload write download close close email read email write close email,2.7014,2
